-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/2000 through 03/01/2024 
Location: Latitude  60.38   Longitude 24.36 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 91.48 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
-END HEADER-
YEAR,MO,DY,ALLSKY_SFC_SW_DWN
2000,1,1,0.24
2000,1,2,0.23
2000,1,3,0.25
2000,1,4,0.24
2000,1,5,0.25
2000,1,6,0.18
2000,1,7,0.23
2000,1,8,0.26
2000,1,9,0.28
2000,1,10,0.36
2000,1,11,0.26
2000,1,12,0.22
2000,1,13,0.23
2000,1,14,0.24
2000,1,15,0.31
2000,1,16,0.25
2000,1,17,0.37
2000,1,18,0.36
2000,1,19,0.38
2000,1,20,0.32
2000,1,21,0.44
2000,1,22,0.53
2000,1,23,0.59
2000,1,24,0.45
2000,1,25,0.37
2000,1,26,0.54
2000,1,27,0.52
2000,1,28,0.64
2000,1,29,0.45
2000,1,30,0.65
2000,1,31,0.79
2000,2,1,0.67
2000,2,2,0.46
2000,2,3,0.66
2000,2,4,0.71
2000,2,5,0.81
2000,2,6,0.68
2000,2,7,0.59
2000,2,8,0.7
2000,2,9,1.1
2000,2,10,1.14
2000,2,11,1.08
2000,2,12,0.91
2000,2,13,0.59
2000,2,14,1.24
2000,2,15,1.0
2000,2,16,1.1
2000,2,17,0.71
2000,2,18,1.55
2000,2,19,1.7
2000,2,20,1.36
2000,2,21,1.02
2000,2,22,1.18
2000,2,23,1.89
2000,2,24,1.44
2000,2,25,1.14
2000,2,26,2.1
2000,2,27,1.01
2000,2,28,0.63
2000,2,29,1.44
2000,3,1,0.75
2000,3,2,1.13
2000,3,3,0.23
2000,3,4,0.83
2000,3,5,1.96
2000,3,6,1.05
2000,3,7,1.96
2000,3,8,2.76
2000,3,9,2.82
2000,3,10,2.27
2000,3,11,2.79
2000,3,12,2.82
2000,3,13,1.6
2000,3,14,1.99
2000,3,15,1.58
2000,3,16,2.19
2000,3,17,2.26
2000,3,18,2.06
2000,3,19,2.48
2000,3,20,3.14
2000,3,21,3.25
2000,3,22,3.38
2000,3,23,3.19
2000,3,24,3.95
2000,3,25,3.86
2000,3,26,4.2
2000,3,27,4.19
2000,3,28,4.3
2000,3,29,4.17
2000,3,30,3.72
2000,3,31,3.38
2000,4,1,3.23
2000,4,2,3.92
2000,4,3,2.34
2000,4,4,3.76
2000,4,5,2.84
2000,4,6,4.26
2000,4,7,4.93
2000,4,8,3.02
2000,4,9,3.12
2000,4,10,2.43
2000,4,11,3.04
2000,4,12,4.95
2000,4,13,3.67
2000,4,14,2.26
2000,4,15,3.88
2000,4,16,2.95
2000,4,17,3.41
2000,4,18,2.83
2000,4,19,4.3
2000,4,20,4.22
2000,4,21,5.33
2000,4,22,3.79
2000,4,23,3.77
2000,4,24,4.45
2000,4,25,4.84
2000,4,26,5.32
2000,4,27,4.99
2000,4,28,4.14
2000,4,29,5.02
2000,4,30,6.19
2000,5,1,6.51
2000,5,2,5.75
2000,5,3,1.71
2000,5,4,4.67
2000,5,5,4.21
2000,5,6,6.89
2000,5,7,6.46
2000,5,8,5.08
2000,5,9,6.5
2000,5,10,6.54
2000,5,11,4.83
2000,5,12,6.41
2000,5,13,3.42
2000,5,14,6.1
2000,5,15,6.51
2000,5,16,7.06
2000,5,17,5.33
2000,5,18,6.94
2000,5,19,6.78
2000,5,20,7.31
2000,5,21,6.23
2000,5,22,4.81
2000,5,23,3.9
2000,5,24,6.39
2000,5,25,3.89
2000,5,26,2.05
2000,5,27,7.57
2000,5,28,7.14
2000,5,29,3.45
2000,5,30,4.56
2000,5,31,6.41
2000,6,1,6.12
2000,6,2,3.96
2000,6,3,5.97
2000,6,4,5.48
2000,6,5,7.65
2000,6,6,4.05
2000,6,7,1.29
2000,6,8,2.78
2000,6,9,7.83
2000,6,10,8.45
2000,6,11,8.01
2000,6,12,3.11
2000,6,13,7.88
2000,6,14,7.78
2000,6,15,7.27
2000,6,16,6.76
2000,6,17,5.86
2000,6,18,7.88
2000,6,19,3.56
2000,6,20,6.09
2000,6,21,8.09
2000,6,22,7.9
2000,6,23,6.09
2000,6,24,6.03
2000,6,25,5.43
2000,6,26,3.8
2000,6,27,5.32
2000,6,28,7.03
2000,6,29,5.77
2000,6,30,3.15
2000,7,1,6.68
2000,7,2,4.28
2000,7,3,5.43
2000,7,4,6.94
2000,7,5,6.11
2000,7,6,5.4
2000,7,7,6.35
2000,7,8,5.06
2000,7,9,4.47
2000,7,10,5.86
2000,7,11,7.17
2000,7,12,6.09
2000,7,13,2.69
2000,7,14,5.22
2000,7,15,2.04
2000,7,16,2.94
2000,7,17,4.96
2000,7,18,5.24
2000,7,19,4.61
2000,7,20,5.22
2000,7,21,4.67
2000,7,22,2.34
2000,7,23,5.37
2000,7,24,5.83
2000,7,25,1.95
2000,7,26,1.93
2000,7,27,6.85
2000,7,28,1.37
2000,7,29,3.33
2000,7,30,4.09
2000,7,31,5.44
2000,8,1,3.9
2000,8,2,4.61
2000,8,3,5.27
2000,8,4,4.33
2000,8,5,4.99
2000,8,6,4.58
2000,8,7,5.71
2000,8,8,4.66
2000,8,9,4.21
2000,8,10,4.26
2000,8,11,5.56
2000,8,12,2.81
2000,8,13,4.36
2000,8,14,5.41
2000,8,15,1.67
2000,8,16,4.07
2000,8,17,3.46
2000,8,18,2.89
2000,8,19,5.01
2000,8,20,4.85
2000,8,21,2.94
2000,8,22,3.38
2000,8,23,2.62
2000,8,24,3.77
2000,8,25,4.08
2000,8,26,4.67
2000,8,27,5.0
2000,8,28,4.7
2000,8,29,3.59
2000,8,30,4.07
2000,8,31,2.56
2000,9,1,3.78
2000,9,2,3.98
2000,9,3,2.62
2000,9,4,1.67
2000,9,5,4.33
2000,9,6,3.79
2000,9,7,3.81
2000,9,8,0.97
2000,9,9,3.45
2000,9,10,3.24
2000,9,11,2.9
2000,9,12,3.45
2000,9,13,3.34
2000,9,14,2.24
2000,9,15,3.31
2000,9,16,3.6
2000,9,17,3.52
2000,9,18,3.28
2000,9,19,3.47
2000,9,20,3.21
2000,9,21,3.08
2000,9,22,3.2
2000,9,23,3.0
2000,9,24,2.98
2000,9,25,1.72
2000,9,26,2.64
2000,9,27,1.78
2000,9,28,2.4
2000,9,29,1.33
2000,9,30,2.23
2000,10,1,2.57
2000,10,2,2.26
2000,10,3,0.37
2000,10,4,0.58
2000,10,5,1.04
2000,10,6,1.51
2000,10,7,1.41
2000,10,8,0.88
2000,10,9,1.97
2000,10,10,1.16
2000,10,11,1.11
2000,10,12,0.91
2000,10,13,1.09
2000,10,14,0.94
2000,10,15,1.3
2000,10,16,1.12
2000,10,17,1.66
2000,10,18,1.14
2000,10,19,1.0
2000,10,20,0.97
2000,10,21,0.84
2000,10,22,0.74
2000,10,23,1.04
2000,10,24,0.68
2000,10,25,1.03
2000,10,26,0.94
2000,10,27,0.89
2000,10,28,0.72
2000,10,29,0.61
2000,10,30,0.59
2000,10,31,0.56
2000,11,1,0.83
2000,11,2,0.74
2000,11,3,0.66
2000,11,4,0.62
2000,11,5,0.58
2000,11,6,0.7
2000,11,7,0.58
2000,11,8,0.78
2000,11,9,0.57
2000,11,10,0.56
2000,11,11,0.71
2000,11,12,0.63
2000,11,13,0.46
2000,11,14,0.43
2000,11,15,0.41
2000,11,16,0.57
2000,11,17,0.44
2000,11,18,0.37
2000,11,19,0.47
2000,11,20,0.36
2000,11,21,0.35
2000,11,22,0.5
2000,11,23,0.37
2000,11,24,0.33
2000,11,25,0.41
2000,11,26,0.3
2000,11,27,0.41
2000,11,28,0.25
2000,11,29,0.26
2000,11,30,0.24
2000,12,1,0.36
2000,12,2,0.22
2000,12,3,0.28
2000,12,4,0.22
2000,12,5,0.2
2000,12,6,0.2
2000,12,7,0.3
2000,12,8,0.21
2000,12,9,0.18
2000,12,10,0.2
2000,12,11,0.2
2000,12,12,0.21
2000,12,13,0.17
2000,12,14,0.23
2000,12,15,0.19
2000,12,16,0.19
2000,12,17,0.24
2000,12,18,0.16
2000,12,19,0.21
2000,12,20,0.23
2000,12,21,0.24
2000,12,22,0.15
2000,12,23,0.22
2000,12,24,0.23
2000,12,25,0.18
2000,12,26,0.2
2000,12,27,0.2
2000,12,28,0.17
2000,12,29,0.17
2000,12,30,0.25
2000,12,31,0.17
2001,1,1,0.1
2001,1,2,0.11
2001,1,3,0.11
2001,1,4,0.14
2001,1,5,0.13
2001,1,6,0.15
2001,1,7,0.14
2001,1,8,0.14
2001,1,9,0.11
2001,1,10,0.16
2001,1,11,0.24
2001,1,12,0.26
2001,1,13,0.18
2001,1,14,0.25
2001,1,15,0.22
2001,1,16,0.39
2001,1,17,0.24
2001,1,18,0.2
2001,1,19,0.14
2001,1,20,0.26
2001,1,21,0.42
2001,1,22,0.25
2001,1,23,0.26
2001,1,24,0.2
2001,1,25,0.18
2001,1,26,0.26
2001,1,27,0.21
2001,1,28,0.3
2001,1,29,0.33
2001,1,30,0.39
2001,1,31,0.47
2001,2,1,0.56
2001,2,2,0.95
2001,2,3,0.98
2001,2,4,0.59
2001,2,5,0.65
2001,2,6,0.32
2001,2,7,0.4
2001,2,8,0.33
2001,2,9,0.44
2001,2,10,1.02
2001,2,11,0.79
2001,2,12,0.62
2001,2,13,0.57
2001,2,14,0.68
2001,2,15,1.14
2001,2,16,1.6
2001,2,17,0.83
2001,2,18,1.02
2001,2,19,1.13
2001,2,20,1.28
2001,2,21,0.86
2001,2,22,1.59
2001,2,23,2.13
2001,2,24,1.96
2001,2,25,2.0
2001,2,26,2.08
2001,2,27,1.08
2001,2,28,1.84
2001,3,1,1.72
2001,3,2,0.87
2001,3,3,1.46
2001,3,4,1.53
2001,3,5,1.39
2001,3,6,0.58
2001,3,7,2.84
2001,3,8,2.55
2001,3,9,1.76
2001,3,10,0.89
2001,3,11,0.8
2001,3,12,0.95
2001,3,13,0.99
2001,3,14,1.66
2001,3,15,0.99
2001,3,16,1.44
2001,3,17,2.67
2001,3,18,3.56
2001,3,19,3.34
2001,3,20,3.82
2001,3,21,3.36
2001,3,22,2.1
2001,3,23,2.83
2001,3,24,3.58
2001,3,25,4.04
2001,3,26,4.18
2001,3,27,2.27
2001,3,28,3.78
2001,3,29,4.15
2001,3,30,4.0
2001,3,31,1.29
2001,4,1,1.08
2001,4,2,4.69
2001,4,3,3.89
2001,4,4,4.78
2001,4,5,2.51
2001,4,6,3.91
2001,4,7,3.92
2001,4,8,3.74
2001,4,9,2.98
2001,4,10,4.84
2001,4,11,4.55
2001,4,12,3.63
2001,4,13,3.98
2001,4,14,3.53
2001,4,15,2.25
2001,4,16,4.84
2001,4,17,4.34
2001,4,18,2.58
2001,4,19,3.12
2001,4,20,2.72
2001,4,21,2.86
2001,4,22,4.55
2001,4,23,2.02
2001,4,24,5.22
2001,4,25,4.79
2001,4,26,1.88
2001,4,27,2.21
2001,4,28,2.64
2001,4,29,5.66
2001,4,30,5.8
2001,5,1,2.76
2001,5,2,5.31
2001,5,3,6.49
2001,5,4,6.27
2001,5,5,3.5
2001,5,6,4.03
2001,5,7,6.93
2001,5,8,6.72
2001,5,9,6.87
2001,5,10,5.71
2001,5,11,5.14
2001,5,12,5.44
2001,5,13,4.91
2001,5,14,5.44
2001,5,15,5.7
2001,5,16,7.41
2001,5,17,2.35
2001,5,18,2.68
2001,5,19,3.82
2001,5,20,3.0
2001,5,21,3.51
2001,5,22,5.36
2001,5,23,4.54
2001,5,24,5.96
2001,5,25,5.38
2001,5,26,4.77
2001,5,27,4.38
2001,5,28,4.72
2001,5,29,4.96
2001,5,30,4.56
2001,5,31,5.21
2001,6,1,6.71
2001,6,2,7.41
2001,6,3,5.43
2001,6,4,4.4
2001,6,5,6.9
2001,6,6,7.7
2001,6,7,6.68
2001,6,8,6.32
2001,6,9,2.7
2001,6,10,5.83
2001,6,11,5.64
2001,6,12,2.92
2001,6,13,2.58
2001,6,14,2.26
2001,6,15,3.1
2001,6,16,3.15
2001,6,17,2.75
2001,6,18,2.65
2001,6,19,2.75
2001,6,20,2.84
2001,6,21,2.96
2001,6,22,2.97
2001,6,23,2.82
2001,6,24,2.91
2001,6,25,3.06
2001,6,26,3.08
2001,6,27,3.07
2001,6,28,3.09
2001,6,29,3.04
2001,6,30,3.0
2001,7,1,6.76
2001,7,2,6.82
2001,7,3,6.99
2001,7,4,7.34
2001,7,5,7.83
2001,7,6,7.47
2001,7,7,6.87
2001,7,8,7.04
2001,7,9,6.98
2001,7,10,2.81
2001,7,11,4.92
2001,7,12,5.59
2001,7,13,6.12
2001,7,14,5.58
2001,7,15,2.86
2001,7,16,3.58
2001,7,17,5.64
2001,7,18,3.55
2001,7,19,4.74
2001,7,20,4.14
2001,7,21,5.2
2001,7,22,6.9
2001,7,23,6.25
2001,7,24,6.2
2001,7,25,5.14
2001,7,26,5.4
2001,7,27,6.13
2001,7,28,6.8
2001,7,29,5.7
2001,7,30,3.28
2001,7,31,5.6
2001,8,1,5.75
2001,8,2,5.23
2001,8,3,5.78
2001,8,4,3.66
2001,8,5,4.64
2001,8,6,4.93
2001,8,7,5.23
2001,8,8,5.9
2001,8,9,4.42
2001,8,10,4.78
2001,8,11,3.31
2001,8,12,3.69
2001,8,13,3.95
2001,8,14,4.7
2001,8,15,5.31
2001,8,16,3.59
2001,8,17,5.0
2001,8,18,5.9
2001,8,19,6.0
2001,8,20,4.9
2001,8,21,2.16
2001,8,22,2.37
2001,8,23,4.71
2001,8,24,3.72
2001,8,25,4.52
2001,8,26,4.76
2001,8,27,1.68
2001,8,28,1.64
2001,8,29,4.04
2001,8,30,3.34
2001,8,31,3.18
2001,9,1,3.55
2001,9,2,2.78
2001,9,3,1.66
2001,9,4,2.39
2001,9,5,1.93
2001,9,6,2.98
2001,9,7,3.33
2001,9,8,1.83
2001,9,9,2.52
2001,9,10,1.72
2001,9,11,1.47
2001,9,12,1.68
2001,9,13,1.25
2001,9,14,2.28
2001,9,15,1.43
2001,9,16,1.67
2001,9,17,3.35
2001,9,18,2.97
2001,9,19,2.55
2001,9,20,3.14
2001,9,21,2.39
2001,9,22,2.64
2001,9,23,1.72
2001,9,24,3.26
2001,9,25,3.47
2001,9,26,1.94
2001,9,27,2.1
2001,9,28,1.7
2001,9,29,2.66
2001,9,30,2.72
2001,10,1,1.36
2001,10,2,1.64
2001,10,3,1.87
2001,10,4,1.44
2001,10,5,1.41
2001,10,6,1.34
2001,10,7,0.66
2001,10,8,0.53
2001,10,9,1.0
2001,10,10,0.87
2001,10,11,1.11
2001,10,12,1.04
2001,10,13,0.59
2001,10,14,1.14
2001,10,15,1.11
2001,10,16,0.81
2001,10,17,0.51
2001,10,18,0.63
2001,10,19,0.85
2001,10,20,1.16
2001,10,21,0.92
2001,10,22,1.42
2001,10,23,1.65
2001,10,24,1.15
2001,10,25,0.81
2001,10,26,0.46
2001,10,27,0.65
2001,10,28,0.56
2001,10,29,0.6
2001,10,30,0.43
2001,10,31,0.35
2001,11,1,0.36
2001,11,2,1.14
2001,11,3,0.53
2001,11,4,0.71
2001,11,5,0.58
2001,11,6,0.71
2001,11,7,0.39
2001,11,8,0.52
2001,11,9,0.39
2001,11,10,0.77
2001,11,11,0.56
2001,11,12,0.59
2001,11,13,0.49
2001,11,14,0.77
2001,11,15,0.32
2001,11,16,0.7
2001,11,17,0.5
2001,11,18,0.45
2001,11,19,0.65
2001,11,20,0.3
2001,11,21,0.17
2001,11,22,0.15
2001,11,23,0.17
2001,11,24,0.17
2001,11,25,0.08
2001,11,26,0.19
2001,11,27,0.2
2001,11,28,0.17
2001,11,29,0.17
2001,11,30,0.15
2001,12,1,0.17
2001,12,2,0.16
2001,12,3,0.15
2001,12,4,0.21
2001,12,5,0.35
2001,12,6,0.17
2001,12,7,0.11
2001,12,8,0.15
2001,12,9,0.14
2001,12,10,0.11
2001,12,11,0.11
2001,12,12,0.14
2001,12,13,0.12
2001,12,14,0.3
2001,12,15,0.18
2001,12,16,0.15
2001,12,17,0.15
2001,12,18,0.19
2001,12,19,0.11
2001,12,20,0.26
2001,12,21,0.14
2001,12,22,0.24
2001,12,23,0.23
2001,12,24,0.18
2001,12,25,0.12
2001,12,26,0.13
2001,12,27,0.23
2001,12,28,0.16
2001,12,29,0.14
2001,12,30,0.23
2001,12,31,0.16
2002,1,1,0.16
2002,1,2,0.31
2002,1,3,0.15
2002,1,4,0.14
2002,1,5,0.14
2002,1,6,0.22
2002,1,7,0.14
2002,1,8,0.21
2002,1,9,0.38
2002,1,10,0.2
2002,1,11,0.16
2002,1,12,0.16
2002,1,13,0.14
2002,1,14,0.15
2002,1,15,0.15
2002,1,16,0.15
2002,1,17,0.13
2002,1,18,0.18
2002,1,19,0.11
2002,1,20,0.26
2002,1,21,0.19
2002,1,22,0.15
2002,1,23,0.25
2002,1,24,0.36
2002,1,25,0.15
2002,1,26,0.71
2002,1,27,0.61
2002,1,28,0.51
2002,1,29,0.24
2002,1,30,0.45
2002,1,31,0.4
2002,2,1,0.53
2002,2,2,0.28
2002,2,3,0.4
2002,2,4,0.52
2002,2,5,0.7
2002,2,6,0.34
2002,2,7,0.36
2002,2,8,0.4
2002,2,9,0.33
2002,2,10,0.42
2002,2,11,0.61
2002,2,12,0.48
2002,2,13,0.77
2002,2,14,1.54
2002,2,15,0.68
2002,2,16,1.3
2002,2,17,1.41
2002,2,18,0.77
2002,2,19,1.03
2002,2,20,1.88
2002,2,21,1.91
2002,2,22,0.73
2002,2,23,0.58
2002,2,24,1.37
2002,2,25,1.48
2002,2,26,1.03
2002,2,27,0.44
2002,2,28,0.79
2002,3,1,2.12
2002,3,2,2.07
2002,3,3,1.41
2002,3,4,1.54
2002,3,5,2.43
2002,3,6,1.02
2002,3,7,2.47
2002,3,8,2.89
2002,3,9,0.89
2002,3,10,1.69
2002,3,11,1.18
2002,3,12,1.99
2002,3,13,2.04
2002,3,14,2.6
2002,3,15,3.12
2002,3,16,3.38
2002,3,17,3.03
2002,3,18,1.24
2002,3,19,1.94
2002,3,20,2.38
2002,3,21,2.6
2002,3,22,2.66
2002,3,23,2.92
2002,3,24,3.12
2002,3,25,3.08
2002,3,26,2.84
2002,3,27,3.15
2002,3,28,3.17
2002,3,29,3.68
2002,3,30,4.06
2002,3,31,3.93
2002,4,1,3.08
2002,4,2,4.59
2002,4,3,1.91
2002,4,4,4.52
2002,4,5,4.58
2002,4,6,3.91
2002,4,7,4.4
2002,4,8,4.33
2002,4,9,4.6
2002,4,10,4.92
2002,4,11,5.03
2002,4,12,4.03
2002,4,13,3.68
2002,4,14,3.4
2002,4,15,3.69
2002,4,16,3.07
2002,4,17,3.72
2002,4,18,5.23
2002,4,19,5.06
2002,4,20,5.4
2002,4,21,4.68
2002,4,22,5.99
2002,4,23,4.78
2002,4,24,5.74
2002,4,25,3.53
2002,4,26,4.78
2002,4,27,5.21
2002,4,28,4.6
2002,4,29,4.69
2002,4,30,3.6
2002,5,1,5.98
2002,5,2,3.5
2002,5,3,5.45
2002,5,4,3.05
2002,5,5,1.78
2002,5,6,6.43
2002,5,7,6.81
2002,5,8,7.04
2002,5,9,7.01
2002,5,10,7.42
2002,5,11,6.79
2002,5,12,7.06
2002,5,13,4.8
2002,5,14,6.52
2002,5,15,6.13
2002,5,16,3.87
2002,5,17,3.12
2002,5,18,4.46
2002,5,19,5.51
2002,5,20,7.27
2002,5,21,6.38
2002,5,22,6.47
2002,5,23,6.82
2002,5,24,3.67
2002,5,25,7.38
2002,5,26,3.56
2002,5,27,7.41
2002,5,28,8.01
2002,5,29,8.28
2002,5,30,7.61
2002,5,31,7.62
2002,6,1,6.91
2002,6,2,7.26
2002,6,3,7.42
2002,6,4,5.69
2002,6,5,6.91
2002,6,6,7.72
2002,6,7,5.21
2002,6,8,5.6
2002,6,9,5.39
2002,6,10,6.42
2002,6,11,6.83
2002,6,12,3.49
2002,6,13,4.7
2002,6,14,1.79
2002,6,15,5.42
2002,6,16,4.59
2002,6,17,6.12
2002,6,18,4.96
2002,6,19,6.12
2002,6,20,7.35
2002,6,21,2.05
2002,6,22,6.16
2002,6,23,5.11
2002,6,24,5.08
2002,6,25,5.81
2002,6,26,4.92
2002,6,27,4.12
2002,6,28,5.67
2002,6,29,6.04
2002,6,30,4.0
2002,7,1,4.65
2002,7,2,4.11
2002,7,3,5.05
2002,7,4,4.37
2002,7,5,4.9
2002,7,6,6.2
2002,7,7,5.09
2002,7,8,5.7
2002,7,9,7.01
2002,7,10,7.39
2002,7,11,6.64
2002,7,12,5.49
2002,7,13,6.97
2002,7,14,6.18
2002,7,15,5.02
2002,7,16,6.61
2002,7,17,6.15
2002,7,18,6.83
2002,7,19,3.4
2002,7,20,3.22
2002,7,21,2.49
2002,7,22,2.07
2002,7,23,4.26
2002,7,24,3.84
2002,7,25,4.28
2002,7,26,4.99
2002,7,27,4.41
2002,7,28,5.43
2002,7,29,6.95
2002,7,30,6.17
2002,7,31,5.66
2002,8,1,2.74
2002,8,2,3.34
2002,8,3,6.14
2002,8,4,5.39
2002,8,5,5.73
2002,8,6,3.75
2002,8,7,4.33
2002,8,8,5.33
2002,8,9,4.58
2002,8,10,5.21
2002,8,11,5.18
2002,8,12,5.31
2002,8,13,4.88
2002,8,14,4.19
2002,8,15,4.92
2002,8,16,6.01
2002,8,17,5.11
2002,8,18,5.57
2002,8,19,5.76
2002,8,20,5.62
2002,8,21,4.76
2002,8,22,5.11
2002,8,23,5.09
2002,8,24,4.23
2002,8,25,4.48
2002,8,26,4.18
2002,8,27,4.15
2002,8,28,2.75
2002,8,29,4.65
2002,8,30,2.12
2002,8,31,2.33
2002,9,1,3.62
2002,9,2,4.43
2002,9,3,4.61
2002,9,4,4.56
2002,9,5,3.09
2002,9,6,3.11
2002,9,7,3.58
2002,9,8,2.72
2002,9,9,3.71
2002,9,10,3.9
2002,9,11,4.45
2002,9,12,4.18
2002,9,13,3.26
2002,9,14,2.07
2002,9,15,1.75
2002,9,16,2.77
2002,9,17,1.52
2002,9,18,2.41
2002,9,19,2.77
2002,9,20,2.89
2002,9,21,2.66
2002,9,22,2.47
2002,9,23,2.05
2002,9,24,1.48
2002,9,25,3.3
2002,9,26,2.37
2002,9,27,1.89
2002,9,28,2.93
2002,9,29,2.56
2002,9,30,1.13
2002,10,1,2.32
2002,10,2,2.31
2002,10,3,2.76
2002,10,4,1.77
2002,10,5,2.21
2002,10,6,1.47
2002,10,7,1.78
2002,10,8,1.36
2002,10,9,1.54
2002,10,10,0.98
2002,10,11,0.69
2002,10,12,1.54
2002,10,13,1.15
2002,10,14,0.61
2002,10,15,0.69
2002,10,16,0.74
2002,10,17,0.82
2002,10,18,0.73
2002,10,19,1.77
2002,10,20,1.42
2002,10,21,1.69
2002,10,22,1.73
2002,10,23,1.29
2002,10,24,0.36
2002,10,25,0.99
2002,10,26,0.86
2002,10,27,0.68
2002,10,28,0.66
2002,10,29,1.08
2002,10,30,0.59
2002,10,31,1.02
2002,11,1,0.33
2002,11,2,0.62
2002,11,3,0.5
2002,11,4,0.58
2002,11,5,0.62
2002,11,6,0.41
2002,11,7,0.23
2002,11,8,0.2
2002,11,9,0.29
2002,11,10,0.47
2002,11,11,0.68
2002,11,12,0.71
2002,11,13,0.6
2002,11,14,0.41
2002,11,15,0.36
2002,11,16,0.2
2002,11,17,0.17
2002,11,18,0.22
2002,11,19,0.32
2002,11,20,0.09
2002,11,21,0.26
2002,11,22,0.26
2002,11,23,0.18
2002,11,24,0.23
2002,11,25,0.11
2002,11,26,0.14
2002,11,27,0.17
2002,11,28,0.38
2002,11,29,0.27
2002,11,30,0.33
2002,12,1,0.3
2002,12,2,0.18
2002,12,3,0.19
2002,12,4,0.17
2002,12,5,0.25
2002,12,6,0.19
2002,12,7,0.34
2002,12,8,0.18
2002,12,9,0.14
2002,12,10,0.19
2002,12,11,0.15
2002,12,12,0.18
2002,12,13,0.16
2002,12,14,0.12
2002,12,15,0.12
2002,12,16,0.15
2002,12,17,0.15
2002,12,18,0.18
2002,12,19,0.13
2002,12,20,0.12
2002,12,21,0.27
2002,12,22,0.29
2002,12,23,0.3
2002,12,24,0.28
2002,12,25,0.14
2002,12,26,0.13
2002,12,27,0.14
2002,12,28,0.15
2002,12,29,0.12
2002,12,30,0.32
2002,12,31,0.31
2003,1,1,0.27
2003,1,2,0.33
2003,1,3,0.33
2003,1,4,0.29
2003,1,5,0.33
2003,1,6,0.36
2003,1,7,0.22
2003,1,8,0.19
2003,1,9,0.33
2003,1,10,0.42
2003,1,11,0.13
2003,1,12,0.29
2003,1,13,0.33
2003,1,14,0.12
2003,1,15,0.22
2003,1,16,0.22
2003,1,17,0.21
2003,1,18,0.12
2003,1,19,0.42
2003,1,20,0.14
2003,1,21,0.1
2003,1,22,0.17
2003,1,23,0.17
2003,1,24,0.58
2003,1,25,0.31
2003,1,26,0.24
2003,1,27,0.37
2003,1,28,0.47
2003,1,29,0.49
2003,1,30,0.69
2003,1,31,0.72
2003,2,1,0.68
2003,2,2,0.41
2003,2,3,0.51
2003,2,4,0.47
2003,2,5,0.49
2003,2,6,0.5
2003,2,7,0.56
2003,2,8,0.55
2003,2,9,0.44
2003,2,10,0.34
2003,2,11,0.29
2003,2,12,0.52
2003,2,13,1.01
2003,2,14,0.52
2003,2,15,1.51
2003,2,16,0.5
2003,2,17,1.02
2003,2,18,1.04
2003,2,19,1.31
2003,2,20,1.72
2003,2,21,1.88
2003,2,22,0.87
2003,2,23,0.85
2003,2,24,0.51
2003,2,25,1.08
2003,2,26,1.46
2003,2,27,0.68
2003,2,28,0.85
2003,3,1,1.42
2003,3,2,1.93
2003,3,3,1.15
2003,3,4,2.06
2003,3,5,1.72
2003,3,6,0.71
2003,3,7,2.53
2003,3,8,0.73
2003,3,9,1.17
2003,3,10,0.57
2003,3,11,1.17
2003,3,12,1.37
2003,3,13,3.17
2003,3,14,2.99
2003,3,15,3.41
2003,3,16,2.16
2003,3,17,2.27
2003,3,18,1.48
2003,3,19,2.69
2003,3,20,3.8
2003,3,21,3.81
2003,3,22,1.21
2003,3,23,3.25
2003,3,24,3.98
2003,3,25,3.59
2003,3,26,3.45
2003,3,27,3.47
2003,3,28,4.01
2003,3,29,3.34
2003,3,30,2.56
2003,3,31,2.61
2003,4,1,4.5
2003,4,2,3.31
2003,4,3,1.85
2003,4,4,3.2
2003,4,5,1.62
2003,4,6,4.52
2003,4,7,5.11
2003,4,8,3.32
2003,4,9,2.72
2003,4,10,1.68
2003,4,11,3.58
2003,4,12,3.41
2003,4,13,3.28
2003,4,14,3.37
2003,4,15,4.47
2003,4,16,2.63
2003,4,17,2.24
2003,4,18,1.93
2003,4,19,5.16
2003,4,20,5.42
2003,4,21,5.21
2003,4,22,5.66
2003,4,23,4.06
2003,4,24,4.98
2003,4,25,4.81
2003,4,26,4.47
2003,4,27,5.76
2003,4,28,1.86
2003,4,29,2.01
2003,4,30,2.6
2003,5,1,1.34
2003,5,2,3.6
2003,5,3,4.5
2003,5,4,2.89
2003,5,5,5.83
2003,5,6,3.68
2003,5,7,4.9
2003,5,8,5.67
2003,5,9,3.4
2003,5,10,6.1
2003,5,11,6.82
2003,5,12,6.87
2003,5,13,3.19
2003,5,14,2.73
2003,5,15,5.28
2003,5,16,1.9
2003,5,17,2.24
2003,5,18,3.79
2003,5,19,3.31
2003,5,20,5.85
2003,5,21,5.35
2003,5,22,5.88
2003,5,23,5.54
2003,5,24,2.82
2003,5,25,3.69
2003,5,26,5.7
2003,5,27,7.82
2003,5,28,6.58
2003,5,29,6.35
2003,5,30,2.96
2003,5,31,6.01
